4/21/2015,11:27:25,0,65535,0,0

4/21/2015,11:27:26,0,65535,0,0

4/21/2015,11:27:27,0,65535,0,0

4/21/2015,11:27:28,0,65535,0,0

4/21/2015,11:27:29,0,65535,0,0

4/21/2015,11:27:30,0,65535,0,0

4/21/2015,11:27:31,0,65535,0,0

4/21/2015,11:27:32,0,65535,0,1

4/21/2015,11:27:33,0,65535,0,1

4/21/2015,11:27:34,0,65535,0,1

4/21/2015,11:27:35,0,65535,0,1

4/21/2015,11:27:36,0,65535,0,1

4/21/2015,11:27:37,0,65535,0,1

4/21/2015,11:27:38,0,65535,0,1

4/21/2015,11:27:39,0,65535,0,1

4/21/2015,11:27:40,0,65535,0,1

4/21/2015,11:27:41,0,65535,0,1

4/21/2015,11:27:42,0,65535,0,1

4/21/2015,11:27:43,0,65535,0,1

4/21/2015,11:27:44,0,65535,0,1

4/21/2015,11:27:45,0,65535,0,1

4/21/2015,11:27:46,0,65535,0,1

4/21/2015,11:27:47,0,65535,0,1

4/21/2015,11:27:48,0,65535,0,1

4/21/2015,11:27:49,0,65535,0,1

4/21/2015,11:27:50,0,65535,0,1

4/21/2015,11:27:51,0,65535,0,1

4/21/2015,11:27:52,0,65535,0,1

4/21/2015,11:27:53,0,65535,0,1

4/21/2015,11:27:54,0,65535,0,1

4/21/2015,11:27:55,0,65535,0,1

4/21/2015,11:27:56,0,65535,0,1

4/21/2015,11:27:57,0,65535,0,1

4/21/2015,11:27:58,0,65535,0,1

4/21/2015,11:27:59,0,65535,0,1

4/21/2015,11:28:0,0,65535,0,1

4/21/2015,11:28:1,0,65535,0,1

4/21/2015,11:28:2,0,65535,0,1

4/21/2015,11:28:3,0,65535,0,1

4/21/2015,11:28:4,0,65535,0,1

4/21/2015,11:28:5,0,65535,0,1

4/21/2015,11:28:6,0,65535,0,1

4/21/2015,11:28:7,0,65535,0,1

4/21/2015,11:28:8,0,65535,0,1

4/21/2015,11:28:9,0,65535,0,1

4/21/2015,11:28:10,0,65535,0,1

4/21/2015,11:28:11,0,65535,0,1

4/21/2015,11:28:12,0,65535,0,1

4/21/2015,11:28:13,0,65535,0,1

4/21/2015,11:28:14,0,65535,0,1

4/21/2015,11:28:15,0,65535,0,1

4/21/2015,11:28:16,0,65535,0,1

4/21/2015,11:28:17,0,65535,0,1

4/21/2015,11:28:18,0,65535,0,1

4/21/2015,11:28:19,0,65535,0,1

4/21/2015,11:28:20,0,65535,0,1

4/21/2015,11:28:21,0,65535,0,1

4/21/2015,11:28:22,0,65535,0,1

4/21/2015,11:28:23,0,65535,0,1

4/21/2015,11:28:24,0,65535,0,1

4/21/2015,11:28:25,0,65535,0,1

4/21/2015,11:28:26,0,65535,0,1

4/21/2015,11:28:27,0,65535,0,1

4/21/2015,11:28:28,0,65535,0,1

4/21/2015,11:28:29,0,65535,0,1

4/21/2015,11:28:30,0,65535,0,1

4/21/2015,11:28:31,0,65535,0,1

4/21/2015,11:28:32,0,65535,0,1

4/21/2015,11:28:33,0,65535,0,1

4/21/2015,11:28:34,0,65535,0,1

4/21/2015,11:28:35,0,65535,0,1

4/21/2015,11:28:36,0,65535,0,1

4/21/2015,11:28:37,0,65535,0,1

4/21/2015,11:28:38,0,65535,0,1

4/21/2015,11:28:39,0,65535,0,1

4/21/2015,11:28:40,0,65535,0,1

4/21/2015,11:28:41,0,65535,0,1

4/21/2015,11:28:42,0,65535,0,1

4/21/2015,11:28:43,0,65535,0,1

4/21/2015,11:28:44,0,65535,0,1

4/21/2015,11:28:45,0,65535,0,1

4/21/2015,11:28:46,0,65535,0,1

4/21/2015,11:28:47,0,65535,0,1

4/21/2015,11:28:48,0,65535,0,1

4/21/2015,11:28:49,0,65535,0,1

4/21/2015,11:28:50,0,65535,0,1

