#Timestamp, Heart Rate, Heart Rate Variability, Heart Rate Confidence, Current Scene, (xPos, yPos, zPos), (wRot, xRot, yRot, zRot)
4/28/2015,12:37:45,93,51,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:46,88,51,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:47,84,52,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:48,82,52,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:49,82,52,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:50,83,52,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:51,86,52,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:52,89,52,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:53,90,52,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:54,88,51,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:55,86,51,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:56,85,51,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:57,84,51,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:58,84,51,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:37:59,84,51,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:0,85,51,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:1,86,51,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:2,85,50,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:3,80,50,100,1, (1000, 48.38041, 1200), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:4,79,50,100,1, (999.988, 48.38146, 1199.984), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:5,79,50,100,1, (997.7739, 48.53028, 1196.276), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:6,80,50,100,1, (995.2968, 48.65932, 1192.697), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:7,82,50,100,1, (996.3071, 48.52398, 1188.736), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:8,83,50,100,1, (994.5878, 48.52618, 1184.613), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:9,83,50,100,1, (991.812, 48.60327, 1181.832), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:10,84,50,100,1, (992.1666, 48.4893, 1179.039), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:11,85,49,100,1, (991.9437, 48.29879, 1174.129), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:12,86,49,100,1, (990.1834, 48.17931, 1169.541), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:13,85,49,100,1, (990.1323, 48.17598, 1169.424), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:14,82,49,100,1, (990.1323, 48.17597, 1169.424), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:15,80,49,100,1, (990.1323, 48.17597, 1169.424), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:16,80,49,100,1, (990.1323, 48.17598, 1169.424), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:17,80,49,100,1, (990.1323, 48.17598, 1169.424), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:18,82,49,100,1, (990.1323, 48.17598, 1169.424), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:19,84,48,100,1, (990.1323, 48.17598, 1169.424), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:20,84,48,100,1, (990.1323, 48.17597, 1169.424), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:21,85,48,100,1, (990.8073, 48.01176, 1166.657), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:22,86,48,100,1, (991.3151, 47.7504, 1161.73), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:23,82,48,100,1, (990.822, 47.56081, 1157.695), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:24,78,48,100,1, (992.9292, 47.30554, 1154.342), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:25,77,48,100,1, (994.978, 47.03807, 1150.935), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:26,76,48,100,1, (996.1234, 46.77558, 1146.678), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:27,77,48,100,1, (996.6798, 46.50567, 1141.899), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:28,80,48,100,1, (996.7982, 46.29738, 1137.624), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:29,81,48,100,1, (996.8792, 46.25967, 1136.884), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:30,82,48,100,1, (997.0262, 46.25423, 1136.886), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:31,82,48,100,1, (996.7867, 46.26529, 1136.931), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:32,82,48,100,1, (994.9822, 46.28162, 1136.118), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:33,82,48,100,1, (992.9459, 46.16416, 1132.729), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:34,83,48,100,1, (992.112, 46.11362, 1131.31), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:35,84,48,100,1, (991.2576, 45.93832, 1127.566), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:36,84,48,100,1, (988.9388, 45.81742, 1124.353), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:37,83,48,100,1, (986.6368, 45.67587, 1121.131), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:38,85,47,100,1, (986.7201, 45.6646, 1120.927), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:39,86,47,100,1, (986.9491, 45.6923, 1121.506), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:40,86,47,100,1, (986.1576, 45.66623, 1120.856), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:41,88,46,100,1, (986.1576, 45.66623, 1120.856), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:42,89,46,100,1, (985.4033, 45.49976, 1117.421), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:43,86,46,100,1, (985.3004, 45.4319, 1116.073), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:44,84,46,100,1, (984.4352, 45.55624, 1118.41), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:45,87,46,100,1, (983.1641, 45.46534, 1116.747), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:46,86,46,100,1, (982.834, 45.27711, 1113.127), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:47,87,46,100,1, (983.8123, 45.13737, 1110.091), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:48,88,46,100,1, (984.3954, 44.95935, 1106.179), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:49,88,46,100,1, (984.2861, 44.77451, 1102.264), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:50,87,46,100,1, (983.9953, 44.57739, 1098.183), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:51,86,46,100,1, (982.9434, 44.35585, 1093.878), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:52,84,46,100,1, (982.3702, 44.22589, 1091.535), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:53,84,46,100,1, (982.2759, 44.02847, 1087.37), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:54,85,46,100,1, (981.8121, 43.82178, 1083.193), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:55,89,47,100,1, (980.134, 43.59872, 1079.609), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:56,91,46,100,1, (979.5593, 43.35226, 1075.248), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:57,92,47,100,1, (979.1611, 43.11332, 1071.178), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:58,89,47,100,1, (978.5718, 42.96939, 1068.897), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:38:59,91,47,100,1, (978.5068, 43.01485, 1069.825), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:0,94,47,100,1, (978.6956, 42.98418, 1069.093), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:1,94,47,100,1, (979.1429, 43.13321, 1071.543), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:2,91,47,100,1, (979.1724, 43.14332, 1071.703), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:3,88,47,100,1, (979.0958, 43.10629, 1071.096), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:4,85,47,100,1, (979.169, 43.09972, 1070.931), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:5,86,47,100,1, (979.125, 43.00655, 1069.214), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:6,86,47,100,1, (980.5803, 42.94366, 1066.948), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:7,87,47,100,1, (981.5734, 42.75882, 1063.036), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:8,88,47,100,1, (980.6661, 42.62523, 1061.19), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:9,89,47,100,1, (979.4326, 42.62967, 1062.158), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:10,91,47,100,1, (980.3271, 42.58977, 1060.778), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:11,92,47,100,1, (979.6155, 42.32139, 1056.697), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:12,90,47,100,1, (978.9842, 42.06154, 1053.102), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:13,85,47,100,1, (979.6075, 41.84116, 1049.187), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:14,82,47,100,1, (978.7609, 41.51568, 1044.627), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:15,81,47,100,1, (977.8339, 41.27574, 1041.474), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:16,81,47,100,1, (976.1495, 40.9929, 1038.368), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:17,82,47,100,1, (975.8417, 40.95567, 1038.087), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:18,82,47,100,1, (975.8417, 40.95567, 1038.087), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:19,86,46,100,1, (975.559, 40.91151, 1037.676), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:20,88,46,100,1, (973.3162, 40.5605, 1034.458), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:21,90,45,100,1, (973.3138, 40.5601, 1034.454), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:22,92,46,100,1, (973.3967, 40.76975, 1037.415), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:23,93,46,100,1, (973.257, 40.80891, 1038.084), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:24,93,46,100,1, (973.3007, 40.88715, 1039.182), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:25,91,46,100,1, (971.523, 40.94518, 1041.658), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:26,92,46,100,1, (968.5618, 40.62254, 1039.45), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:27,90,45,100,1, (969.3312, 40.39428, 1035.548), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:28,89,45,100,1, (971.2557, 40.22748, 1031.508), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:29,91,45,100,1, (972.7059, 39.98552, 1026.81), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:30,92,45,100,1, (976.3738, 40.11642, 1025.374), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:31,92,45,100,1, (980.1432, 40.15242, 1022.411), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:32,91,45,100,1, (983.9948, 40.22943, 1020.008), (-0.2657257, 0, 0.9640487, 0)

4/28/2015,12:39:33,92,45,100,1, (986.6487, 40.2139, 1017.262), (-0.2657257, 0, 0.9640487, 0)

