4/14/2015,14:11:29,101,18,100

4/14/2015,14:11:30,100,18,100

4/14/2015,14:11:31,99,18,100

4/14/2015,14:11:32,99,18,100

4/14/2015,14:11:33,100,18,100

4/14/2015,14:11:34,101,18,100

4/14/2015,14:11:35,102,18,100

4/14/2015,14:11:36,102,18,100

4/14/2015,14:11:37,101,18,100

4/14/2015,14:11:38,99,18,100

